Brand,Year,M,Month,Week,Grouping4,Grouping2,Grouping1,Grouping0,Giver,Receiver,Adjusted_Volume,Margin Revenue
BRAND3,2022,Jun,6,22,CAMPAIGN10,SEARCH,DIGITAL,TARGET,BRAND3,BRAND3,1.92547626128967,674.982850477454
BRAND3,2022,Jun,6,22,CAMPAIGN10,SEARCH,DIGITAL,TARGET,BRAND3,BRAND3,11.9531206835901,4190.21082384401
BRAND3,2022,Jun,6,22,CAMPAIGN10,SEARCH,DIGITAL,TARGET,BRAND3,BRAND3,137.759123135051,48291.9719564294
BRAND3,2022,Jun,6,22,CAMPAIGN157,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN157,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN157,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN157,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN157,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN157,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN157,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN157,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN158,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN158,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN158,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN158,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN158,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN158,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN158,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN23,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN23,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN23,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN31,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN31,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN31,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN31,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN32,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,3.89284586059215,1364.65156609716
BRAND3,2022,Jun,6,22,CAMPAIGN32,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN32,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0.286224368233277,100.337014706587
BRAND3,2022,Jun,6,22,CAMPAIGN32,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,5.5985702485871,1962.59958170478
BRAND3,2022,Jun,6,22,CAMPAIGN159,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN46,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,660.162628167188,231422.459729791
BRAND3,2022,Jun,6,22,CAMPAIGN161,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN161,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN161,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN161,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN81,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,1929.66845211046,676452.438530475
BRAND3,2022,Jun,6,22,CAMPAIGN81,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,988.443743044493,346502.623080849
BRAND3,2022,Jun,6,22,CAMPAIGN138,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN138,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN138,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN138,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN138,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN138,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN162,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN162,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN162,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN162,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN162,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN162,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN162,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN162,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jun,6,22,CAMPAIGN160,COMMERCIALAD,TV,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN146,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN147,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN137,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN148,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN148,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN149,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN149,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN149,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN149,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN150,COMMERCIALAD,TV,HALO,BRAND1,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,519.992317860753,151914.730733002
BRAND3,2022,Jul,7,26,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,755.636725250464,220757.779885378
BRAND3,2022,Jul,7,26,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN2,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN151,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN151,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN151,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN151,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN152,COMMERCIALAD,TV,HALO,BRAND2,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN1,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN33,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,1103.67341695839,322436.013370691
BRAND3,2022,Jul,7,26,CAMPAIGN33,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,1372.40097298366,400944.239188459
BRAND3,2022,Jul,7,26,CAMPAIGN33,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN33,COMMERCIALAD,TV,HALO,BRAND6,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN17,DISPLAY,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN17,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN11,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,179.60796330525,52472.1124636434
BRAND3,2022,Jul,7,26,CAMPAIGN20,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN20,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN20,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN20,DISPLAY,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN20,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN20,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN20,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN153,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN153,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN153,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN154,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN12,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN12,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN12,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN12,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN12,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN34,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN34,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,1906.85067524686,557082.666278433
BRAND3,2022,Jul,7,26,CAMPAIGN34,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,187.193086727254,54688.0913207367
BRAND3,2022,Jul,7,26,CAMPAIGN34,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN34,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,256.472684947877,74927.9893874517
BRAND3,2022,Jul,7,26,CAMPAIGN7,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN27,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN27,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN52,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,10.6140849389071,3100.88399402676
BRAND3,2022,Jul,7,26,CAMPAIGN155,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN155,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN155,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN155,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN18,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN18,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN18,VIDEO,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN156,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN156,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
BRAND3,2022,Jul,7,26,CAMPAIGN156,SOCIAL MEDIA,DIGITAL,TARGET,BRAND3,BRAND3,0,0
